technology_id,technology,year,technology_description,main_output_name,main_output_unit,capacity_unit,investment_per_unit_of_capacity_new_amount,investment_per_unit_of_capacity_new_unit,investment_per_unit_of_capacity_new_lower_limit,investment_per_unit_of_capacity_new_upper_limit,investment_per_unit_of_capacity_new_source,investment_per_unit_of_capacity_new_comment,investment_per_unit_of_capacity_refurbishment_amount,investment_per_unit_of_capacity_refurbishment_unit,investment_per_unit_of_capacity_refurbishment_lower_limit,investment_per_unit_of_capacity_refurbishment_upper_limit,investment_per_unit_of_capacity_refurbishment_source,investment_per_unit_of_capacity_refurbishment_comment,annual_operating_and_maintenance_costs_per_unit_of_capacity_amount,annual_operating_and_maintenance_costs_per_unit_of_capacity_unit,annual_operating_and_maintenance_costs_per_unit_of_capacity_amount_lower_limit,annual_operating_and_maintenance_costs_per_unit_of_capacity_amount_upper_limit,annual_operating_and_maintenance_costs_per_unit_of_capacity_amount_source,annual_operating_and_maintenance_costs_per_unit_of_capacity_amount_comment,technical_lifetime_amount,technical_lifetime_unit,technical_lifetime_lower_limit,technical_lifetime_upper_limit,technical_lifetime_source,technical_lifetime_comment,name_of_input_1,input_1_amount,input_1_unit,input_1_lower_limit,input_1_upper_limit,input_1_source,input_1_comment,name_of_input_2,input_2_amount,input_2_unit,input_2_lower_limit,input_2_upper_limit,input_2_source,input_2_comment,name_of_input_3,input_3_amount,input_3_unit,input_3_lower_limit,input_3_upper_limit,input_3_source,input_3_comment,name_of_input_4,input_4_amount,input_4_unit,input_4_lower_limit,input_4_upper_limit,input_4_source,input_4_comment,name_of_input_5,input_5_amount,input_5_unit,input_5_lower_limit,input_5_upper_limit,input_5_source,input_5_comment,name_of_input_6,input_6_amount,input_6_unit,input_6_lower_limit,input_6_upper_limit,input_6_source,input_6_comment,name_of_input_7,input_7_amount,input_7_unit,input_7_lower_limit,input_7_upper_limit,input_7_source,input_7_comment,name_of_input_8,input_8_amount,input_8_unit,input_8_lower_limit,input_8_upper_limit,input_8_source,input_8_comment,name_of_input_9,input_9_amount,input_9_unit,input_9_lower_limit,input_9_upper_limit,input_9_source,input_9_comment,name_of_input_10,input_10_amount,input_10_unit,input_10_lower_limit,input_10_upper_limit,input_10_source,input_10_comment,name_of_input_11,input_11_amount,input_11_unit,input_11_lower_limit,input_11_upper_limit,input_11_source,input_11_comment,name_of_input_12,input_12_amount,input_12_unit,input_12_lower_limit,input_12_upper_limit,input_12_source,input_12_comment,name_of_output_1,output_1_amount,output_1_unit,output_1_lower_limit,output_1_upper_limit,output_1_source,output_1_comment,name_of_output_2,output_2_amount,output_2_unit,output_2_lower_limit,output_2_upper_limit,output_2_source,output_2_comment,name_of_output_3,output_3_amount,output_3_unit,output_3_lower_limit,output_3_upper_limit,output_3_source,output_3_comment,name_of_output_4,output_4_amount,output_4_unit,output_4_lower_limit,output_4_upper_limit,output_4_source,output_4_comment,name_of_output_5,output_5_amount,output_5_unit,output_5_lower_limit,output_5_upper_limit,output_5_source,output_5_comment,name_of_output_6,output_6_amount,output_6_unit,output_6_lower_limit,output_6_upper_limit,output_6_source,output_6_comment,name_of_output_7,output_7_amount,output_7_unit,output_7_lower_limit,output_7_upper_limit,output_7_source,output_7_comment,name_of_output_8,output_8_amount,output_8_unit,output_8_lower_limit,output_8_upper_limit,output_8_source,output_8_comment,name_of_output_9,output_9_amount,output_9_unit,output_9_lower_limit,output_9_upper_limit,output_9_source,output_9_comment,name_of_output_10,output_10_amount,output_10_unit,output_10_lower_limit,output_10_upper_limit,output_10_source,output_10_comment,name_of_output_11,output_11_amount,output_11_unit,output_11_lower_limit,output_11_upper_limit,output_11_source,output_11_comment,name_of_output_12,output_12_amount,output_12_unit,output_12_lower_limit,output_12_upper_limit,output_12_source,output_12_comment,co2_emissions_amount,co2_emissions_unit,co2_emissions_lower_limit,co2_emissions_upper_limit,co2_emissions_source,co2_emissions_comment,ch4_emissions_amount,ch4_emissions_unit,ch4_emissions_lower_limit,ch4_emissions_upper_limit,ch4_emissions_source,ch4_emissions_comment,n2o_emissions_amount,n2o_emissions_unit,n2o_emissions_lower_limit,n2o_emissions_upper_limit,n2o_emissions_source,n2o_emissions_comment,f_gases_emissions_amount,f_gases_emissions_unit,f_gases_emissions_lower_limit,f_gases_emissions_upper_limit,f_gases_emissions_source,f_gases_emissions_comment,trl_value,trl_source,trl_comment,main_output_id,input_1_id,input_2_id,input_3_id,input_4_id,input_5_id,input_6_id,input_7_id,input_8_id,input_9_id,input_10_id,input_11_id,input_12_id,output_1_id,output_2_id,output_3_id,output_4_id,output_5_id,output_6_id,output_7_id,output_8_id,output_9_id,output_10_id,output_11_id,output_12_id
TC0442,Biogas purifying plant,2017,Production of purified biogas (desulfurized and demoisturized) from raw biogas.,Purified biogas,PJ,MWth,0.0362,MEUR2017,0.0322,0.0402,"SGC (2012). Basic data on biogas. Retrieved December 20, 2019 from http://www.sgc.se/ckfinder/userfiles/files/BasicDataonBiogas2012.pdf ",Biogas contains 23 MJ/m3. 1 EUR = 1.12 USD (2019 average).,0,0,0,0,0,0,1330,EUR2017,643,2010,Author assumption,0,10,yr,0,0,"Bailon Allegue, L., & Hinge, J. (2014). Biogas upgrading – Evaluation of methods for H2S removal.",Standard lifetime.,Raw biogas,0.0315,PJ,0,0,"SGC. (2012). Basic data on biogas. Retrieved December 20, 2019 from http://www.sgc.se/ckfinder/userfiles/files/BasicDataonBiogas2012.pdf",Biogas contains 23 MJ/m3.,Electricity,2.32,GJ,1.47,3.16,"SGC (2012). Basic data on biogas. Retrieved December 20, 2019 from http://www.sgc.se/ckfinder/userfiles/files/BasicDataonBiogas2012.pdf. Rotunno, Lanzini, & Leone (2017). Energy and economic analysis of a water scrubbing based biogas upgrading process for biomethane injection into the gas grid or use as transportation fuel. Renewable Energy 102: 417-432.",Biogas contains 23 MJ/m3. Data for water scrubbing. Scaled with biogas upgrading plant based on CAPEX.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Purified biogas,0.0315,PJ,0,0,"SGC. (2012). Basic data on biogas. Retrieved December 20, 2019 from http://www.sgc.se/ckfinder/userfiles/files/BasicDataonBiogas2012.pdf",Biogas contains 23 MJ/m3.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,Mature technology,CD0521,CD0524,CD0030,0,0,0,0,0,0,0,0,0,0,CD0521,0,0,0,0,0,0,0,0,0,0,0
TC0443,Biogas combined heat and power (retrofit),2017,"Production of electricity and steam (251 °C, 40 bar) from biogas. Natural gas combined heat and power is retrofitted with biogas burners.",Steam (high pressure - 20-50 bar),PJ,MWth,0,0,0,0,0,0,0.0348,MEUR2017,0.0139,0.0557,"Heattec (n.d.). Bentone Biogas Burner BG700-2 300-1200 KW. Retrieved January 15, 2020 from https://www.heattec-webshop.com/bentone-biogas-burner-bg700-2-300-1200-kw. SGC (2012). Basic data on biogas. Retrieved December 20, 2019 from http://www.sgc.se/ckfinder/userfiles/files/BasicDataonBiogas2012.pdf. EEA. (2019). Reported data on large combustion plants covered by the Industrial Emissions Directive (2010/75/EU). Retrieved October 1, 2019 from https://www.eea.europa.eu/data-and-maps/data/lcp-9. Port of Rotterdam. (2016). Facts & figures on the Rotterdam energy port and petrochemical cluster. Retrieved August 7, 2019 from https://www.portofrotterdam.com/sites/default/files/facts-figures-energy-port-andpetrochemical-cluster.pdf. IEA (2010a). Industrial Combustion Boilers.",Biogas contains 23 MJ/m3.,1530,EUR2017,279,2790,European Commission. (2016b). Mapping and analyses of the current and future (2020 – 2030) heating/cooling fuel deployment (fossil/renewables). Work package 2: Assessment of the technologies for the year 2012.,0,10,yr,0,0,Author assumption,Standard lifetime of retrofitted biogas burners.,Purified biogas,0.0682,PJ,0,0,"EEA. (2019). Reported data on large combustion plants covered by the Industrial Emissions Directive (2010/75/EU). Retrieved October 1, 2019 from https://www.eea.europa.eu/data-and-maps/data/lcp-9. Port of Rotterdam. (2016). Facts & figures on the Rotterdam energy port and petrochemical cluster. Retrieved August 7, 2019 from https://www.portofrotterdam.com/sites/default/files/facts-figures-energy-port-andpetrochemical-cluster.pdf. SGC (2012). Basic data on biogas. Retrieved December 20, 2019 from http://www.sgc.se/ckfinder/userfiles/files/BasicDataonBiogas2012.pdf. Pourmovahed, Opperman, & Lemke (2011). Performance and efficiency of a biogas CHP system utilizing a stirling engine.",Biogas contains 23 MJ/m3. Biogas combined heat and power has the same efficiencies as natural gas heat and power.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Steam (high pressure - 20-50 bar),0.0315,PJ,0,0,"SGC. (2012). Basic data on biogas. Retrieved December 20, 2019 from http://www.sgc.se/ckfinder/userfiles/files/BasicDataonBiogas2012.pdf","Biogas contains 23 MJ/m3. Steam (251 °C, 40 bar)",Electricity,0.023,PJ,0,0,"EEA. (2019). Reported data on large combustion plants covered by the Industrial Emissions Directive (2010/75/EU). Retrieved October 1, 2019 from https://www.eea.europa.eu/data-and-maps/data/lcp-9. Port of Rotterdam. (2016). Facts & figures on the Rotterdam energy port and petrochemical cluster. Retrieved August 7, 2019 from https://www.portofrotterdam.com/sites/default/files/facts-figures-energy-port-andpetrochemical-cluster.pdf. IEA (2010a). Industrial Combustion Boilers. SGC (2012). Basic data on biogas. Retrieved December 20, 2019 from http://www.sgc.se/ckfinder/userfiles/files/BasicDataonBiogas2012.pdf.",Biogas contains 23 MJ/m3.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kt,0,0,0,No CO2 emissions under EU ETS.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,Mature technology,CD0143,CD0521,0,0,0,0,0,0,0,0,0,0,0,CD0143,CD0030,0,0,0,0,0,0,0,0,0,0
TC0444,Biogas thermal oil heater (retrofit),2017,Production of hot oil (heat transfer agent) from biogas. Natural gas thermal oil heater is retrofitted with biogas burners.,Hot oil,PJ,MWth,0,0,0,0,0,0,0.0184,MEUR2017,0.00709,0.0296,"Heattec (n.d.). Bentone Biogas Burner BG700-2 300-1200 KW. Retrieved January 15, 2020 from https://www.heattec-webshop.com/bentone-biogas-burner-bg700-2-300-1200-kw. SGC (2012). Basic data on biogas. Retrieved December 20, 2019 from http://www.sgc.se/ckfinder/userfiles/files/BasicDataonBiogas2012.pdf. Pirobloc (n.d.-a). Thermal Fluid Heaters. Retrieved February 17, 2020 from https://www.pirobloc.com/wp-content/uploads/2017/08/Pirobloc-Thermal-OilHeaters.pdf",Biogas contains 23 MJ/m3.,812,EUR2017,142,1480,European Commission. (2016b). Mapping and analyses of the current and future (2020 – 2030) heating/cooling fuel deployment (fossil/renewables). Work package 2: Assessment of the technologies for the year 2012.,0,10,yr,0,0,Author assumption,Standard lifetime of retrofitted biogas burners.,Purified biogas,0.0354,PJ,0.0347,0.0362,"Pirobloc (n.d.-a). Thermal Fluid Heaters. Retrieved February 17, 2020 from https://www.pirobloc.com/wp-content/uploads/2017/08/Pirobloc-Thermal-OilHeaters.pdf",Efficiency: 87 - 91%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hot oil,0.0315,PJ,0,0,"SGC. (2012). Basic data on biogas. Retrieved December 20, 2019 from http://www.sgc.se/ckfinder/userfiles/files/BasicDataonBiogas2012.pdf",Oil is the heat transfer agent. Biogas contains 23 MJ/m3.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kt,0,0,0,No CO2 emissions under EU ETS.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,Mature technology.,CD0520,CD0521,0,0,0,0,0,0,0,0,0,0,0,CD0520,0,0,0,0,0,0,0,0,0,0,0
TC0445,Green gas combined heat and power,2017,"Production of electricity and steam (251 °C, 40 bar) from green gas. Equipment is the same as natural gas combined heat and power.",Steam (high pressure - 20-50 bar),PJ,MWth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Green gas,0.0682,PJ,0,0,"EEA. (2019). Reported data on large combustion plants covered by the Industrial Emissions Directive (2010/75/EU). Retrieved October 1, 2019 from https://www.eea.europa.eu/data-and-maps/data/lcp-9. Port of Rotterdam. (2016). Facts & figures on the Rotterdam energy port and petrochemical cluster. Retrieved August 7, 2019 from https://www.portofrotterdam.com/sites/default/files/facts-figures-energy-port-andpetrochemical-cluster.pdf.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Steam (high pressure - 20-50 bar),0.0315,PJ,0,0,0,"Steam (251 °C, 40 bar)",Electricity,0.023,PJ,0,0,"EEA. (2019). Reported data on large combustion plants covered by the Industrial Emissions Directive (2010/75/EU). Retrieved October 1, 2019 from https://www.eea.europa.eu/data-and-maps/data/lcp-9. Port of Rotterdam. (2016). Facts & figures on the Rotterdam energy port and petrochemical cluster. Retrieved August 7, 2019 from https://www.portofrotterdam.com/sites/default/files/facts-figures-energy-port-andpetrochemical-cluster.pdf. IEA (2010a). Industrial Combustion Boilers.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kt,0,0,0,No CO2 emissions under EU ETS.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,Mature technology.,CD0143,CD0192,0,0,0,0,0,0,0,0,0,0,0,CD0143,CD0030,0,0,0,0,0,0,0,0,0,0
TC0446,Green gas boiler,2017,"Production of steam (251 °C, 40 bar) from green gas. Equipment is the same as natural gas boiler.",Steam (high pressure - 20-50 bar),PJ,MWth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Green gas,0.0341,PJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Steam (high pressure - 20-50 bar),0.0315,PJ,0,0,0,"Steam (251 °C, 40 bar)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kt,0,0,0,No CO2 emissions under EU ETS.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,Mature technology.,CD0143,CD0192,0,0,0,0,0,0,0,0,0,0,0,CD0143,0,0,0,0,0,0,0,0,0,0,0
TC0447,Green gas thermal oil heater,2017,Production of hot oil (heat transfer agent) from green gas. Equipment is the same as natural gas thermal oil heater.,Hot oil,PJ,MWth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Green gas,0.0354,PJ,0.0347,0.0362,"Pirobloc (n.d.-a). Thermal Fluid Heaters. Retrieved February 17, 2020 from https://www.pirobloc.com/wp-content/uploads/2017/08/Pirobloc-Thermal-OilHeaters.pdf",Efficiency: 87 - 91%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hot oil,0.0315,PJ,0,0,0,Oil is the heat transfer agent.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kt,0,0,0,No CO2 emissions under EU ETS.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,Mature technology.,CD0520,CD0192,0,0,0,0,0,0,0,0,0,0,0,CD0520,0,0,0,0,0,0,0,0,0,0,0
TC0448,Electric thermal oil heater,2017,Production of hot oil (heat transfer agent) from electricity.,Hot oil,PJ,MWth,0.17,MEUR2017,0.15,0.19,"Berenschot, Energy Matters, CE Delft, & Industrial Energy Experts (2017). Electrification in the Dutch process industry.. Pirobloc (n.d.-b). Electric Thermal Fluid Heaters. Retrieved February 21, 2020 from https://www.pirobloc.com/en/products/thermal-fluid-electric-heater",Includes installation.,0,0,0,0,0,0,1100,EUR2017,0,0,"Berenschot, Energy Matters, CE Delft, & Industrial Energy Experts (2017). Electrification in the Dutch process industry.. Pirobloc (n.d.-b). Electric Thermal Fluid Heaters. Retrieved February 21, 2020 from https://www.pirobloc.com/en/products/thermal-fluid-electric-heater",0,12.5,yr,10,15,"Berenschot, CE Delft, & ISPT (2015). Power to products. VNP (2018). Decarbonising the steam supply of the Dutch paper and board industry.",0,Electricity,0.0315,PJ,0,0,"Pirobloc (n.d.-b). Electric Thermal Fluid Heaters. Retrieved February 21, 2020 from https://www.pirobloc.com/en/products/thermal-fluid-electric-heater",Efficiency: 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hot oil,0.0315,PJ,0,0,0,Oil is the heat transfer agent.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kt,0,0,0,Uses decarbonized grid electricity.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,Mature technology.,CD0520,CD0030,0,0,0,0,0,0,0,0,0,0,0,CD0520,0,0,0,0,0,0,0,0,0,0,0
TC0449,Hydrogen combined heat and power (retrofit),2040,Production of electricity and steam from hydrogen. Combined heat and power is retrofitted with hydrogen burners.,Steam (high pressure - 20-50 bar),PJ,MWth,0,0,0,0,0,0,0.547,MEUR2017,0,0,VNP (2018). Decarbonising the steam supply of the Dutch paper and board industry.,Includes installation.,19100,EUR2017,10900,27300,Author assumption,0,20,yr,0,0,VNP (2018). Decarbonising the steam supply of the Dutch paper and board industry.,0,Hydrogen (gas),0.0631,PJ,0,0,"Engineering ToolBox. (2003b). Fuels - Higher and Lower Calorific Values. Retrieved June 30, 2020 from https://www.engineeringtoolbox.com/fuels-higher-calorific-values-d_169.html",Lower heating value: 120 GJ/tonne. Electrical efficiency: 50%.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Steam (high pressure - 20-50 bar),0.0315,PJ,0,0,0,"Steam (251 °C, 40 bar)",Electricity,0.035,PJ,0,0,0,Lower heating value. Steam efficiency: 45%.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kt,0,0,0,Uses green or blue hydrogen.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 to 3,"Gigler, J. and Weeda, M. (2018). Outlines of a Hydrogen Roadmap. TKI Nieuw Gas, Topsector Energie",0,CD0143,CD0003,0,0,0,0,0,0,0,0,0,0,0,CD0143,CD0030,0,0,0,0,0,0,0,0,0,0
TC0450,Hydrogen thermal oil heater (retrofit),2040,Production of hot oil (heat transfer agent) from hydrogen. Natural gas thermal oil heater is retrofitted with hydrogen burners.,Hot oil,PJ,MWth,0,0,0,0,0,0,0.246,MEUR2017,0,0,VNP (2018). Decarbonising the steam supply of the Dutch paper and board industry.,Includes installation.,8610,EUR2017,4920,12300,Author assumption,0,20,yr,0,0,VNP (2018). Decarbonising the steam supply of the Dutch paper and board industry.,0,Hydrogen (gas),0.0354,PJ,0,0,"Engineering ToolBox. (2003b). Fuels - Higher and Lower Calorific Values. Retrieved June 30, 2020 from https://www.engineeringtoolbox.com/fuels-higher-calorific-values-d_169.html",Lower heating value: 120 GJ/tonne.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hot oil,0.0315,PJ,0,0,0,Oil is the heat transfer agent.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kt,0,0,0,Uses green or blue hydrogen.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 to 3,"Gigler, J. and Weeda, M. (2018). Outlines of a Hydrogen Roadmap. TKI Nieuw Gas, Topsector Energie",0,CD0520,CD0003,0,0,0,0,0,0,0,0,0,0,0,CD0520,0,0,0,0,0,0,0,0,0,0,0
TC0451,Melt polymerization technology (chemical recycling),2017,"Same technology as melt polymerization technology, but implements recycled bishydroxyethyl terephthalate as input material.",Fiber-grade polyethylene terephthalate,tonne,tonne Fiber-grade polyethylene terephthalate/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Recycled bishydroxyethyl terephthalate,1.32,tonne,0,0,0,100% recycled bishydroxyethyl terephthalate. Calculation.,Electricity,0.709,GJ,0,0,CPME (2017). Polyethylene Terephthalate (PET) (Bottle Grade). PlasticsEurope,Calculation.,Hot oil,2.28,GJ,0,0,CPME (2017). Polyethylene Terephthalate (PET) (Bottle Grade). PlasticsEurope,Oil is the heat transfer agent.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fiber-grade polyethylene terephthalate,1,tonne,0,0,0,Polyethylene terephthalate with an intrinsic viscosity of around 0.6 dL/g. Assumes 100% conversion.,Mono-ethylene glycol,0.323,tonne,0,0,0,Calculation.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tonne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,Mature technology.,CD0519,CD0525,CD0030,CD0520,0,0,0,0,0,0,0,0,0,CD0519,CD0345,0,0,0,0,0,0,0,0,0,0
TC0452,Melt polymerization technology (mechanical recycling),2017,"Same technology as melt polymerization technology, but implements recycled polyethylene terepthalate flakes as input material.",Fiber-grade polyethylene terephthalate,tonne,tonne Fiber-grade polyethylene terephthalate/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Recycled polyethylene terephthalate flakes,0.35,tonne,0,0,"Benavides et al (2018), ACS Sustainable Chem. Eng. 2018, 6, 8, 9725-9733.","Next to 35% recycled flakes, the remainder of 65% is filled with virgin plastic. Calculation.",Purified terephthalic acid,0.546,tonne,0,0,0,Calculation.,Mono-ethylene glycol,0.21,tonne,0,0,0,Calculation.,Isophthalic acid,0.0154,tonne,0,0,0,2% of polyethylene terephthalate mass is isophthalic acid. Calculation.,Electricity,0.709,GJ,0,0,CPME (2017). Polyethylene Terephthalate (PET) (Bottle Grade). PlasticsEurope,Calculation.,Hot oil,2.28,GJ,0,0,CPME (2017),Oil is the heat transfer agent.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fiber-grade polyethylene terephthalate,1,tonne,0,0,0,Polyethylene terephthalate with an intrinsic viscosity of around 0.6 dL/g. Assumes 100% conversion.,Water,0.123,tonne,0,0,0,Calculation.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tonne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,Mature technology.,CD0519,CD0526,CD0523,CD0345,CD0527,CD0030,CD0520,0,0,0,0,0,0,CD0519,CD0010,0,0,0,0,0,0,0,0,0,0
